code,20-07-14_close,20-07-14_volume
8616,241.0,1300300.0
4543,3960.0,1282400.0
4651,268.0,1279100.0
1615,118.0,1271900.0
6029,275.0,1269700.0
9504,1381.0,1234400.0
9021,5273.0,1212000.0
6479,1874.0,1207900.0
4344,276.0,1207000.0
7181,1466.0,1205300.0
4764,136.0,1204300.0
2353,141.0,1196400.0
4912,2676.0,1195700.0
9104,1941.0,1195600.0
3288,3310.0,1194100.0
3639,524.0,1191600.0
7831,163.0,1176300.0
9024,1122.0,1172400.0
4911,6720.0,1172400.0
8309,3002.0,1171000.0
8035,28845.0,1168200.0
1812,1261.0,1167700.0
4582,472.0,1157700.0
1719,616.0,1153400.0
8766,4783.0,1152100.0
9418,1358.0,1148200.0
1963,1118.0,1147700.0
8589,65.0,1147200.0
4680,730.0,1143100.0
6902,4234.0,1142900.0
4960,240.0,1135400.0
8905,1316.0,1135100.0
4507,6308.0,1134200.0
6141,1295.0,1128300.0
6753,1136.0,1127100.0
3668,1051.0,1118100.0
7011,2581.0,1105100.0
6471,781.0,1097200.0
8630,3772.0,1073100.0
7012,1576.0,1072800.0
5110,980.0,1069200.0
6473,815.0,1067600.0
4042,1474.0,1067100.0
4588,2523.0,1064200.0
2181,1410.0,1063900.0
7762,334.0,1053500.0
2471,706.0,1053000.0
1951,2677.0,1050900.0
4185,2151.0,1049000.0
8355,698.0,1042700.0
8359,408.0,1039400.0
4091,1840.0,1030400.0
9508,891.0,1024700.0
8572,382.0,1020200.0
7725,1762.0,1020100.0
1973,2193.0,1016900.0
8334,337.0,1012200.0
1332,463.0,1011200.0
3236,141.0,1011000.0
4745,428.0,1000800.0
9531,2611.5,996900.0
2502,3671.0,994800.0
5301,991.0,994100.0
1893,587.0,991800.0
6925,1358.0,989700.0
3479,2370.0,980000.0
5019,2276.0,967200.0
7545,1120.0,964300.0
1447,659.0,957800.0
7085,505.0,951600.0
3660,285.0,944800.0
3926,1139.0,941200.0
3087,1520.0,941100.0
4927,1757.0,940200.0
4202,790.0,937000.0
3405,1124.0,926600.0
4324,2482.0,922500.0
8253,1117.0,920300.0
4497,7640.0,913200.0
6095,3100.0,910000.0
9419,819.0,909300.0
9020,7158.0,907100.0
4063,12895.0,903700.0
9603,1595.0,896300.0
7974,48100.0,894000.0
9509,402.0,891900.0
5940,82.0,891500.0
3415,314.0,891200.0
4182,1670.0,890900.0
5334,1501.0,890800.0
6632,155.0,887200.0
7936,1210.0,886700.0
8304,1891.0,886500.0
8303,1303.0,885700.0
8252,1725.0,885200.0
1808,1358.0,881200.0
1459,3075.0,879247.0
8219,635.0,877100.0
3686,465.0,871000.0
1571,1367.0,869692.0
4583,296.0,857300.0
6937,1159.0,855300.0
2802,1749.5,844600.0
9513,1807.0,844400.0
8194,4460.0,843700.0
4613,2155.0,841700.0
2432,1340.0,837900.0
3003,964.0,835100.0
4578,4550.0,824500.0
2157,396.0,820100.0
6448,1909.0,813700.0
9101,1494.0,810800.0
6803,130.0,808000.0
4776,3460.0,805100.0
2121,2168.0,802800.0
3962,7880.0,800600.0
3231,1910.0,796800.0
4307,2885.0,795500.0
4452,8452.0,794000.0
4499,4350.0,792400.0
4974,2973.0,780000.0
7003,430.0,777200.0
7818,1011.0,772700.0
6444,282.0,770900.0
3031,1048.0,762500.0
4751,5920.0,761600.0
6702,13250.0,758400.0
3562,1319.0,758200.0
8836,29.0,750900.0
6727,573.0,750200.0
3103,357.0,746500.0
6383,10100.0,745700.0
4661,13750.0,741100.0
7259,3105.0,739800.0
4062,3090.0,738500.0
2146,2650.0,736600.0
3776,205.0,735100.0
9978,187.0,732700.0
2127,4945.0,731500.0
5938,1505.0,730100.0
3826,810.0,730100.0
5201,3115.0,729800.0
9107,1039.0,727400.0
6366,274.0,726600.0
1306,1612.0,726370.0
7518,3545.0,726200.0
6988,6000.0,720400.0
4739,4170.0,719800.0
3080,787.0,719800.0
6199,1065.0,712600.0
3835,1478.0,711300.0
4004,2333.0,707800.0
2484,1520.0,707800.0
4568,8456.0,706500.0
3941,829.0,705200.0
7238,174.0,704100.0
6629,985.0,702400.0
7741,10820.0,700500.0
5202,382.0,696700.0
6417,2626.0,693400.0
2160,1582.0,693000.0
9602,3510.0,690100.0
7616,1341.0,688500.0
4594,254.0,684000.0
8289,900.0,680900.0
3989,376.0,679700.0
7832,5880.0,674400.0
5486,1329.0,673100.0
3788,7600.0,672900.0
6841,1673.0,670900.0
7951,4865.0,669100.0
6367,18630.0,668700.0
7911,1738.0,667600.0
4676,1001.0,665600.0
3902,1196.0,663500.0
7516,3810.0,662600.0
7049,1065.0,657700.0
9684,5450.0,657100.0
7581,1844.0,656500.0
8622,205.0,653000.0
4574,2253.0,651700.0
9532,2140.0,650000.0
3626,2259.0,649000.0
8524,212.0,648400.0
2929,1060.0,646300.0
9983,59360.0,643700.0
7148,544.0,641700.0
3558,1459.0,638200.0
3101,1514.0,635900.0
7180,447.0,635200.0
3048,1192.0,634700.0
5929,915.0,634400.0
6755,2396.0,633100.0
8242,674.0,632800.0
6058,810.0,632300.0
8203,692.0,632000.0
6888,615.0,630500.0
4681,1329.0,628400.0
3782,278.0,623300.0
4732,1699.0,620200.0
6027,10150.0,617500.0
6625,222.0,616400.0
6460,1287.0,615400.0
6971,5814.0,610800.0
4448,1631.0,608700.0
4485,5700.0,607700.0
3689,1620.0,607600.0
3990,2580.0,607000.0
2120,435.0,605500.0
3719,142.0,604400.0
9449,2939.0,603400.0
1595,1683.0,603300.0
6670,903.0,602900.0
6072,212.0,602300.0
4506,1393.0,600900.0
4541,1227.0,600300.0
1678,136.0,598600.0
8011,600.0,598500.0
5706,2373.0,594900.0
4088,1494.0,594300.0
7735,5270.0,590000.0
2492,699.0,587800.0
7732,835.0,587500.0
8704,83.0,586400.0
3677,1349.0,584300.0
3632,464.0,583400.0
6954,20225.0,580300.0
6201,5780.0,580300.0
9962,2660.0,577500.0
3777,23.0,573800.0
4490,2150.0,572600.0
3664,184.0,568200.0
6407,2128.0,564300.0
9142,2516.0,557300.0
8385,658.0,557300.0
4536,1866.0,557100.0
5214,1690.0,555800.0
9697,4105.0,555600.0
2379,2294.0,555600.0
2212,1833.0,552500.0
6855,1548.0,551700.0
8282,1392.0,550500.0
3186,960.0,549900.0
4767,300.0,548700.0
8354,1694.0,547400.0
6645,7210.0,542500.0
6465,8670.0,539500.0
5333,1435.0,539100.0
6502,3540.0,534600.0
2698,2392.0,534400.0
3825,94.0,533800.0
5423,633.0,531500.0
3141,9120.0,518700.0
3401,1699.0,517100.0
7956,4325.0,515200.0
2154,1044.0,514800.0
6481,2725.0,514500.0
7246,297.0,512300.0
5101,1520.0,508100.0
4183,2250.0,507900.0
9412,415.0,504500.0
9143,3720.0,503700.0
8379,510.0,503500.0
6276,404.0,503400.0
5912,227.0,499200.0
7873,115.0,495100.0
4714,301.0,489300.0
1801,3870.0,487600.0
4523,8615.0,484700.0
4449,2137.0,484500.0
3858,760.0,483100.0
7747,2980.0,482600.0
3116,1430.0,481700.0
8508,278.0,479800.0
8609,337.0,478900.0
7105,971.0,477300.0
3769,11570.0,477200.0
4440,2449.0,477000.0
6047,978.0,476700.0
1821,463.0,476300.0
6315,1439.0,474900.0
2931,740.0,474100.0
6268,3390.0,473900.0
6573,922.0,472700.0
4151,2734.0,472000.0
8614,117.0,471700.0
6305,3115.0,471100.0
9616,3490.0,470800.0
9006,1557.0,470200.0
4465,3560.0,468000.0
1878,10090.0,465700.0
4596,298.0,464800.0
4704,6230.0,464400.0
6541,6160.0,463800.0
3050,1307.0,456400.0
6914,1191.0,455200.0
9022,15000.0,454900.0
4544,2519.0,453400.0
3681,1238.0,451900.0
7701,2906.0,451200.0
3359,629.0,451200.0
4043,2514.0,450000.0
5233,2401.0,449800.0
8706,569.0,449400.0
6013,1535.0,447800.0
2579,1895.0,447500.0
6897,864.0,447300.0
3291,1760.0,447000.0
4921,3080.0,445900.0
8015,2764.0,445800.0
2193,324.0,445700.0
2871,3105.0,444800.0
3105,766.0,444300.0
3697,11640.0,441000.0
2651,5700.0,440700.0
5631,1598.0,440300.0
7612,35.0,440200.0
3903,982.0,440100.0
3727,303.0,440000.0
6923,2653.0,438300.0
3665,1223.0,438300.0
6586,4095.0,437200.0
2002,1579.0,436800.0
9861,2033.0,436100.0
1552,11830.0,433779.0
9450,1570.0,430800.0
4478,5320.0,430100.0
7912,2467.0,427700.0
5856,70.0,426200.0
3905,619.0,425500.0
4587,4635.0,425300.0
3254,1264.0,425100.0
6762,10720.0,424600.0
8876,2011.0,424200.0
3237,82.0,423100.0
2440,664.0,423100.0
9009,3060.0,422900.0
6136,1685.0,421400.0
1860,707.0,420700.0
8086,1143.0,418100.0
7033,1301.0,416800.0
4768,5640.0,416500.0
8705,268.0,416300.0
9042,3450.0,415400.0
2412,2132.0,415400.0
9519,1018.0,414800.0
9726,927.0,413800.0
3998,3330.0,412600.0
5805,1255.0,412500.0
2060,197.0,412300.0
4584,581.0,412200.0
9505,669.0,411100.0
2782,4295.0,410800.0
4436,1893.0,408900.0
4208,1820.0,405900.0
9842,1891.0,404200.0
8714,159.0,401400.0
9007,2615.0,399100.0
6728,3410.0,398500.0
2801,4860.0,398200.0
4290,867.0,396900.0
4021,5610.0,396800.0
3550,447.0,393900.0
8273,3355.0,393500.0
4763,1244.0,393100.0
6464,824.0,392000.0
7317,2438.0,391800.0
7606,1637.0,391500.0
7940,853.0,390600.0
4475,4930.0,390600.0
2158,703.0,390200.0
2702,5440.0,388800.0
6703,1070.0,388500.0
8346,229.0,387800.0
6807,1494.0,386900.0
5930,724.0,386300.0
9507,778.0,385100.0
2398,487.0,384500.0
3680,497.0,384100.0
5332,4185.0,383300.0
5541,1617.0,382700.0
4308,2801.0,382400.0
3656,737.0,382300.0
9743,691.0,380800.0
9766,3405.0,380500.0
2678,3540.0,378200.0
3139,3315.0,377500.0
7276,4520.0,377000.0
4061,2634.0,376800.0
9048,2907.0,376700.0
2706,1445.0,374600.0
6538,522.0,374500.0
7065,4595.0,371900.0
2809,1924.0,371600.0
7513,564.0,371000.0
1377,3075.0,370000.0
3556,391.0,369300.0
7844,672.0,367000.0
6845,3470.0,366600.0
5901,1168.0,366200.0
9468,2343.0,365600.0
3823,215.0,364300.0
1969,1532.0,361400.0
2462,1497.0,360600.0
6861,45200.0,359500.0
6666,780.0,356000.0
4493,5300.0,356000.0
4205,992.0,354000.0
6849,3640.0,352900.0
5711,2306.0,352300.0
7004,382.0,351900.0
3845,166.0,351200.0
5991,668.0,350400.0
8771,2502.0,349400.0
2035,800.0,348428.0
3673,553.0,347800.0
9873,2542.0,347300.0
9706,4275.0,347300.0
2327,2832.0,345900.0
4483,6910.0,345000.0
9735,9324.0,344200.0
3679,322.0,343300.0
3853,502.0,343100.0
1720,553.0,342500.0
7908,182.0,342400.0
1944,1757.0,341900.0
2743,241.0,341500.0
6361,2619.0,341400.0
4479,7270.0,340900.0
7309,21400.0,340400.0
7564,9730.0,339700.0
6192,263.0,339500.0
8167,2082.0,339000.0
6584,650.0,337600.0
5105,1445.0,336900.0
8214,593.0,336800.0
2531,963.0,336000.0
8729,2600.0,335000.0
8107,25.0,334700.0
5955,67.0,334500.0
8628,849.0,334200.0
2362,563.0,334000.0
3760,1658.0,333600.0
9416,641.0,333400.0
5801,2607.0,333300.0
4598,1782.0,332800.0
6572,681.0,332400.0
9989,3560.0,332100.0
7241,444.0,332100.0
4766,182.0,331800.0
5563,162.0,331600.0
4849,2565.0,331100.0
6875,2095.0,329500.0
9716,831.0,329100.0
8168,788.0,328200.0
1721,3165.0,327600.0
9001,3405.0,325700.0
6432,1849.0,324300.0
4784,567.0,323900.0
6869,8003.0,323100.0
2607,2837.0,320700.0
4186,5870.0,319800.0
6630,933.0,318800.0
6376,954.0,318800.0
6302,2290.0,318300.0
6184,997.0,317600.0
7550,2041.0,316300.0
6768,441.0,316000.0
6871,1151.0,315900.0
2282,4350.0,315200.0
4576,414.0,315100.0
6183,1684.0,314600.0
4565,1539.0,314500.0
6963,7160.0,314300.0
7618,689.0,312500.0
2784,2219.0,312500.0
9119,341.0,310700.0
6370,2995.0,309000.0
9076,1387.0,308900.0
2321,127.0,308400.0
3923,1943.0,308000.0
3927,1531.0,307800.0
2267,6310.0,307600.0
5911,2070.0,306900.0
3966,2135.0,306600.0
8136,1567.0,305400.0
2175,2383.0,304400.0
9041,4590.0,303000.0
2501,1967.0,302900.0
9972,256.0,302800.0
4549,1647.0,302500.0
9832,1338.0,302100.0
6266,1846.0,300700.0
3181,854.0,300700.0
2685,1563.0,300700.0
1356,2016.0,300680.0
2317,1411.0,299100.0
6323,5830.0,296600.0
4430,1398.0,296100.0
4052,3050.0,295100.0
9876,260.0,294300.0
2587,4315.0,293400.0
7777,431.0,293100.0
9404,1180.0,292600.0
3121,328.0,291800.0
9511,1766.0,290200.0
8056,3265.0,289900.0
6504,2851.0,289400.0
9533,5420.0,289000.0
6239,1020.0,288900.0
8382,963.0,288800.0
6134,1939.0,288800.0
1407,2014.0,288500.0
6599,4055.0,287600.0
3222,1250.0,287600.0
1514,122.0,287400.0
8227,7620.0,285200.0
3148,3730.0,285200.0
9843,22055.0,284500.0
3202,112.0,282900.0
8897,358.0,282800.0
9997,657.0,282300.0
7014,157.0,282200.0
2516,755.0,281790.0
8806,1034.0,280800.0
2326,8680.0,280800.0
1579,20750.0,280350.0
3073,751.0,279200.0
3939,923.0,279100.0
4439,1407.0,278500.0
3182,2028.0,277800.0
3774,3665.0,277500.0
2178,378.0,276900.0
2372,2354.0,276700.0
7459,2014.0,275800.0
9065,3930.0,275600.0
3630,4680.0,274000.0
7172,893.0,273900.0
9326,3395.0,273400.0
3880,1450.0,273400.0
2229,3050.0,273300.0
4848,1304.0,273100.0
2695,4735.0,272300.0
3134,1775.0,271600.0
6146,27520.0,270600.0
4845,640.0,269800.0
4187,2946.0,269800.0
3778,604.0,269400.0
3762,1807.0,269200.0
7164,3855.0,268500.0
5021,1534.0,268500.0
7746,183.0,268100.0
3843,740.0,268100.0
3863,1449.0,267900.0
1343,1790.0,267610.0
5714,3355.0,267400.0
6143,842.0,266800.0
7047,1023.0,266400.0
4686,7700.0,266300.0
4931,1988.0,266100.0
4272,1075.0,265900.0
3088,3915.0,265200.0
1911,1365.0,264400.0
6235,2522.0,264300.0
2148,1935.0,262000.0
7816,1229.0,261600.0
7189,714.0,261300.0
6065,1003.0,260900.0
9364,2047.0,259700.0
7094,6820.0,259600.0
8418,649.0,259300.0
2730,1063.0,259100.0
6597,2591.0,258700.0
3661,2387.0,257700.0
6070,749.0,257500.0
3995,501.0,257400.0
7730,2874.0,257000.0
3915,2796.0,256600.0
1366,2021.0,255925.0
4743,748.0,255000.0
7282,2155.0,254800.0
2722,980.0,254000.0
3865,375.0,252700.0
9987,3860.0,251600.0
5707,1612.0,251400.0
3978,733.0,249800.0
2735,978.0,249800.0
4480,3395.0,249500.0
9692,1584.0,249300.0
3189,709.0,249200.0
4443,5280.0,248500.0
9792,1588.0,248400.0
4401,1495.0,248300.0
8060,2191.0,247600.0
3810,1395.0,247000.0
6567,945.0,246500.0
3608,347.0,245300.0
7240,1326.0,245100.0
7048,443.0,244800.0
4825,3925.0,244700.0
8600,334.0,243900.0
8377,904.0,243600.0
6387,2945.0,243600.0
6101,930.0,243100.0
8050,1630.0,243000.0
3397,1172.0,242900.0
1435,173.0,242700.0
4708,1105.0,240800.0
2792,1134.0,240200.0
7717,3620.0,239800.0
6395,900.0,239700.0
8439,5490.0,239000.0
6088,1543.0,237800.0
6977,1185.0,237200.0
1824,784.0,236900.0
1458,11340.0,236188.0
3053,491.0,236100.0
4592,1535.0,235100.0
8920,1227.0,234900.0
4612,7880.0,234900.0
9783,2785.0,234700.0
6191,1170.0,234600.0
7867,851.0,234200.0
2269,8440.0,234100.0
4118,2652.0,232400.0
4980,833.0,231900.0
9401,1655.0,231400.0
6289,4420.0,231200.0
6028,5850.0,231000.0
3676,832.0,229400.0
6659,329.0,229300.0
1443,296.0,229200.0
2491,3025.0,229100.0
6532,9270.0,227900.0
6890,664.0,227600.0
6048,246.0,227500.0
3672,438.0,226900.0
8078,2042.0,226100.0
1400,210.0,226100.0
6080,3940.0,225800.0
2928,136.0,224600.0
2875,6260.0,224500.0
2897,9590.0,224300.0
6965,4760.0,223600.0
9069,811.0,223400.0
3666,767.0,222700.0
3328,1162.0,222600.0
6787,1350.0,221900.0
6005,4300.0,221200.0
8095,465.0,221000.0
5393,2336.0,221000.0
2170,365.0,220300.0
8174,4720.0,219900.0
3349,18210.0,219300.0
3747,422.0,218900.0
4558,413.0,217900.0
7994,770.0,217500.0
1321,23140.0,215826.0
9740,3630.0,215500.0
4527,3405.0,215200.0
4631,2741.0,214900.0
2395,627.0,214200.0
4668,736.0,213700.0
3390,74.0,213100.0
7095,4675.0,212000.0
3834,1115.0,211600.0
9423,122.0,210700.0
7649,7680.0,209600.0
6071,645.0,209400.0
7412,783.0,208700.0
4397,2787.0,208500.0
7888,277.0,207400.0
8927,260.0,206900.0
3543,1758.0,206900.0
8919,2484.0,206000.0
6324,6010.0,205200.0
4390,2167.0,205000.0
2345,1277.0,204900.0
3491,6750.0,204700.0
8624,440.0,204400.0
8923,892.0,203900.0
6334,385.0,203100.0
6533,1581.0,202900.0
9742,1441.0,202700.0
7274,2254.0,202700.0
7321,401.0,201600.0
6955,824.0,201000.0
9086,2913.0,200700.0
8217,1583.0,200400.0
9681,712.0,200000.0
6674,1820.0,199500.0
3696,1110.0,199500.0
6804,931.0,198800.0
3981,1803.0,198100.0
9517,1420.0,197500.0
8184,2951.0,197400.0
8088,3745.0,194900.0
8368,327.0,194700.0
4476,2130.0,194000.0
8586,2385.0,193500.0
3633,3395.0,193300.0
3938,5550.0,192500.0
8511,491.0,192000.0
3658,2970.0,191600.0
3266,91.0,188800.0
5269,279.0,188600.0
2296,635.0,188400.0
7352,2658.0,187800.0
9759,1932.0,187500.0
4442,1724.0,187200.0
7187,328.0,187100.0
4684,19140.0,186800.0
8595,3710.0,185500.0
8157,2078.0,184700.0
7522,874.0,184700.0
2884,1265.0,184600.0
2264,4810.0,184100.0
1540,6000.0,184093.0
3449,1317.0,183500.0
1662,1825.0,183200.0
3683,2071.0,182300.0
3854,1598.0,182100.0
2811,3195.0,181700.0
2593,6190.0,181200.0
6062,762.0,181100.0
3549,9980.0,181100.0
6535,745.0,180900.0
4579,1072.0,180600.0
4922,12150.0,180500.0
2767,361.0,180300.0
3360,4610.0,180200.0
9301,2714.0,179800.0
8226,190.0,179700.0
6222,1337.0,179600.0
4530,5120.0,178600.0
1417,1580.0,178300.0
8381,520.0,177300.0
4381,2023.0,176800.0
3922,2580.0,176700.0
2222,4285.0,176100.0
3844,2618.0,176000.0
7224,1013.0,174800.0
6778,1727.0,174600.0
3627,678.0,174300.0
9375,1880.0,174100.0
6406,1965.0,173500.0
6175,595.0,173500.0
4393,2036.0,173400.0
6810,949.0,173200.0
4433,1117.0,173200.0
8934,847.0,172600.0
7251,2543.0,172400.0
9719,5200.0,171700.0
7744,1535.0,171700.0
8739,208.0,171600.0
3565,3995.0,171000.0
3808,456.0,170900.0
6436,2279.0,169800.0
5284,492.0,168300.0
7177,602.0,167800.0
6208,1605.0,167800.0
4996,1013.0,167500.0
7800,773.0,167300.0
7970,934.0,167100.0
4967,9330.0,164800.0
9758,450.0,163900.0
1496,2640.0,163618.0
7198,1630.0,163600.0
5341,530.0,163200.0
4555,5260.0,163200.0
3993,2774.0,162300.0
6569,632.0,161600.0
8202,175.0,161100.0
7445,560.0,160900.0
2331,4940.0,160800.0
3758,492.0,160000.0
9008,5860.0,159900.0
3194,2879.0,159900.0
6480,335.0,159800.0
6363,875.0,159100.0
3093,659.0,159100.0
2791,5930.0,158900.0
7575,1339.0,158400.0
6592,3370.0,158000.0
3167,997.0,157600.0
4345,888.0,157300.0
6489,402.0,157100.0
3916,1321.0,156500.0
2270,2550.0,156500.0
4366,785.0,155900.0
7250,924.0,155800.0
6135,3360.0,155400.0
4586,345.0,155400.0
6615,374.0,155200.0
2124,1040.0,155000.0
2112,229.0,154400.0
1887,584.0,154000.0
1942,895.0,153700.0
4917,1899.0,153300.0
4368,4225.0,153200.0
5216,148.0,152900.0
7988,2285.0,152600.0
2760,3620.0,152200.0
1961,1223.0,152000.0
7280,381.0,151800.0
9749,4485.0,151400.0
3635,3525.0,151400.0
6196,4895.0,151100.0
8369,3920.0,151000.0
1881,2669.0,151000.0
6050,2891.0,150800.0
6856,5880.0,150700.0
1890,390.0,149500.0
3521,92.0,149300.0
8068,3120.0,149000.0
7716,1472.0,148200.0
7458,3085.0,148200.0
1568,15310.0,148130.0
4572,1387.0,148100.0
5017,158.0,148000.0
2489,361.0,147900.0
4998,1863.0,147000.0
1696,66.0,147000.0
9682,2261.0,146700.0
3593,3050.0,146200.0
3739,654.0,146000.0
6508,1655.0,145600.0
1545,11540.0,145420.0
5191,598.0,145000.0
2726,1163.0,144600.0
4617,847.0,143900.0
9438,791.0,143700.0
2705,2906.0,143700.0
2385,551.0,143600.0
8550,162.0,143300.0
6082,2278.0,142900.0
8185,1058.0,142600.0
8186,178.0,142500.0
2206,5000.0,142400.0
7220,868.0,142200.0
3935,522.0,142000.0
7244,488.0,141800.0
9787,3195.0,141700.0
2776,101.0,141200.0
9948,2620.0,140700.0
9678,2358.0,140700.0
2810,3315.0,140700.0
3857,1074.0,140200.0
9830,2641.0,139600.0
3391,14600.0,139600.0
6035,11190.0,139400.0
6077,496.0,138800.0
1926,1498.0,138400.0
9793,2537.0,138000.0
6103,4630.0,138000.0
4577,3215.0,137300.0
3356,535.0,136900.0
7068,3220.0,136600.0
4423,1953.0,136400.0
9062,5630.0,135500.0
6273,56390.0,135300.0
9715,2590.0,134800.0
5384,3650.0,134700.0
6240,1019.0,134400.0
8218,2853.0,134000.0
4045,1081.0,133300.0
7860,869.0,133100.0
3937,2055.0,132900.0
3333,1600.0,132800.0
6055,1706.0,132600.0
3623,1608.0,132200.0
7278,1491.0,132000.0
4206,3555.0,132000.0
